,Date,Unix,Ticker,DE_ratio,Price,stock_p_chng,SP500,sp500_p_chng,Diff,Status
708,2011-01-10 03:38:12,1294610892.0,xom,12.61,75.59,8.778241473593337,1269.75,-10.13609446339748,18.914335936990817,outperformed
709,2010-11-09 05:50:33,1289262033.0,xom,12.61,70.32,1.1944164628004006,1213.400024,-14.12414637932882,15.318562842129221,outperformed
710,2008-12-18 11:56:40,1229581600.0,xom,0.082,81.06,16.649877680241772,885.2800289999999,-37.34615404646841,53.996031726710186,outperformed
711,2011-03-28 18:53:57,1301318637.0,xom,9.83,83.77,20.549719384084046,1310.189941,-7.274042061011351,27.823761445095396,outperformed
712,2011-04-04 13:33:52,1301904232.0,xom,9.83,84.68,21.85926032522667,1332.869995,-5.66890858574375,27.52816891097042,outperformed
713,2008-01-23 16:17:07,1201085227.0,xom,0.076,79.96,15.066916103036407,1338.599976,-5.263381142301715,20.330297245338123,outperformed
714,2011-11-07 22:35:33,1320685533.0,xom,10.19,79.35,14.189091955677076,1261.119995,-10.746865051387562,24.935957007064637,outperformed
715,2011-04-10 18:37:08,1302440828.0,xom,9.83,85.95,23.686861418909206,1333.51001,-5.6236128602056485,29.310474279114857,outperformed
716,2011-04-29 11:57:49,1304058469.0,xom,9.83,87.34,25.687149230105067,1363.609985,-3.4933499658925125,29.18049919599758,outperformed
717,2011-01-23 03:36:43,1295734003.0,xom,12.61,78.98,13.656641243344382,1280.26001,-9.392270446206108,23.04891168955049,outperformed
718,2011-06-24 23:04:37,1308936877.0,xom,10.08,76.78,10.490718088933669,1268.449951,-10.228102717407285,20.718820806340954,outperformed
719,2012-10-24 02:46:11,1351026971.0,xom,9.28,76.78,10.490718088933669,1408.75,-0.2986596379690497,10.789377726902718,outperformed
720,2011-05-21 07:21:57,1305942717.0,xom,10.08,81.57,17.383796229673333,1340.680054,-5.116167964195189,22.49996419386852,outperformed
721,2011-03-13 18:29:33,1300021173.0,xom,9.83,82.12,18.175277018276027,1295.109985,-8.341294466193574,26.5165714844696,outperformed
722,2004-10-18 20:48:16,1098112696.0,xom,0.105,48.75,-29.846021010217292,1114.02002,-21.15755869803974,-8.688462312177553,underperformed
723,2011-11-02 04:46:48,1320189408.0,xom,10.19,75.94,9.281911066340486,1237.900024,-12.39021002520654,21.672121091547027,outperformed
724,2011-09-02 09:33:17,1314936197.0,xom,10.19,73.49,5.7562239171103755,1173.969971,-16.91472606674385,22.670949983854225,outperformed
725,2012-01-01 22:05:43,1325435743.0,xom,10.33,84.76,21.974384803568874,1263.02002,-10.612394748479764,32.58677955204864,outperformed
726,2011-01-15 18:15:24,1295095524.0,xom,12.61,77.84,12.016117426967922,1285.959961,-8.988868313323833,21.004985740291755,outperformed
727,2011-02-21 22:29:23,1298307563.0,xom,12.15,84.5,21.60023024895669,1343.01001,-4.951270192280684,26.551500441237376,outperformed
728,2011-02-12 22:51:08,1297531268.0,xom,12.15,82.82,19.182616203770326,1320.880005,-6.517475097848346,25.700091301618674,outperformed
729,2011-05-09 04:21:31,1304895091.0,xom,9.83,82.69,18.995538926464246,1346.290039,-4.719132987151077,23.714671913615323,outperformed
730,2011-11-07 00:20:53,1320605453.0,xom,10.19,78.52,12.994675492876675,1261.119995,-10.746865051387562,23.74154054426424,outperformed
731,2008-12-15 01:12:02,1229283722.0,xom,0.082,80.45,15.77205353288244,868.570007,-38.528770969896286,54.300824502778724,outperformed
732,2004-08-20 21:58:50,1093019330.0,xom,0.105,45.25,-34.882716937688876,1098.349976,-22.26657334956201,-12.616143588126867,underperformed
733,2012-03-02 12:14:06,1330670646.0,xom,10.6,45.25,-34.882716937688876,1369.630005,-3.0672956177070803,-31.815421319981795,underperformed
